here
CPU_CLK_UNHALTED 39092486 7379316
INST_RETIRED 64261762 13879932
MEM_INST_RETIRED.ALL_LOADS 13694098 3301587
MEM_INST_RETIRED.ALL_STORES 6475758 1793334
L1D.REPLACEMENT 283303 78324
L2_LINES_IN.ALL 162917 38326
IDQ_UOPS_NOT_DELIVERED.CORE 30120265 1009421
UOPS_ISSUED.ANY 63917279 787913
INT_MISC.RECOVERY_CYCLES_ANY 1728423 106890
UOPS_RETIRED.RETIRE_SLOTS 37171149 793429
CYCLE_ACTIVITY.STALLS_MEM_ANY 3709838 168511
EXE_ACTIVITY.BOUND_ON_STORES 4789 996
EXE_ACTIVITY.1_PORTS_UTIL 2606945 58189
EXE_ACTIVITY.2_PORTS_UTIL 2268748 22400
EXE_ACTIVITY.EXE_BOUND_0_PORTS 100165 951
CYCLE_ACTIVITY.STALLS_L1D_MISS 659646 1324
CYCLE_ACTIVITY.STALLS_L2_MISS 272371 0
CYCLE_ACTIVITY.STALLS_L3_MISS 106450 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 5394 0


CPU_CLK_UNHALTED 212541877 37586003
INST_RETIRED 371914919 66869718
MEM_INST_RETIRED.ALL_LOADS 85923262 15441617
MEM_INST_RETIRED.ALL_STORES 45660739 8003153
L1D.REPLACEMENT 2028580 350616
L2_LINES_IN.ALL 1190863 234884
IDQ_UOPS_NOT_DELIVERED.CORE 215020112 5480184
UOPS_ISSUED.ANY 475189060 6432157
INT_MISC.RECOVERY_CYCLES_ANY 14176494 890413
UOPS_RETIRED.RETIRE_SLOTS 325851740 10223291
CYCLE_ACTIVITY.STALLS_MEM_ANY 31734693 1531287
EXE_ACTIVITY.BOUND_ON_STORES 41043 9572
EXE_ACTIVITY.1_PORTS_UTIL 32081467 966176
EXE_ACTIVITY.2_PORTS_UTIL 31436117 460899
EXE_ACTIVITY.EXE_BOUND_0_PORTS 1675166 36644
CYCLE_ACTIVITY.STALLS_L1D_MISS 9095919 1521698
CYCLE_ACTIVITY.STALLS_L2_MISS 5863265 1000200
CYCLE_ACTIVITY.STALLS_L3_MISS 3661417 549012
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 9 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 4219659 786388


CPU_CLK_UNHALTED 399702080 68256985
INST_RETIRED 643421658 48136426
MEM_INST_RETIRED.ALL_LOADS 158897185 51838525
MEM_INST_RETIRED.ALL_STORES 66300269 22940627
L1D.REPLACEMENT 4947342 2110377
L2_LINES_IN.ALL 2274715 509296
IDQ_UOPS_NOT_DELIVERED.CORE 435709097 90368445
UOPS_ISSUED.ANY 831545021 72738138
INT_MISC.RECOVERY_CYCLES_ANY 26844286 4425670
UOPS_RETIRED.RETIRE_SLOTS 572106484 90498807
CYCLE_ACTIVITY.STALLS_MEM_ANY 78586878 13962260
EXE_ACTIVITY.BOUND_ON_STORES 386266 696294
EXE_ACTIVITY.1_PORTS_UTIL 67397576 6960775
EXE_ACTIVITY.2_PORTS_UTIL 56597152 3075845
EXE_ACTIVITY.EXE_BOUND_0_PORTS 3304273 448435
CYCLE_ACTIVITY.STALLS_L1D_MISS 19474331 5061730
CYCLE_ACTIVITY.STALLS_L2_MISS 12935399 2373517
CYCLE_ACTIVITY.STALLS_L3_MISS 8640625 2979405
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 9 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 12010088 3707057


CPU_CLK_UNHALTED 593784948 98344103
INST_RETIRED 791401183 151741480
MEM_INST_RETIRED.ALL_LOADS 204925927 76467303
MEM_INST_RETIRED.ALL_STORES 76409734 36079592
L1D.REPLACEMENT 6986677 2254022
L2_LINES_IN.ALL 4824867 2670808
IDQ_UOPS_NOT_DELIVERED.CORE 759462712 197360327
UOPS_ISSUED.ANY 1083230854 179934586
INT_MISC.RECOVERY_CYCLES_ANY 42980382 8727847
UOPS_RETIRED.RETIRE_SLOTS 703623175 201488085
CYCLE_ACTIVITY.STALLS_MEM_ANY 152158810 43929100
EXE_ACTIVITY.BOUND_ON_STORES 596771 904355
EXE_ACTIVITY.1_PORTS_UTIL 104280992 11810421
EXE_ACTIVITY.2_PORTS_UTIL 83711167 5040648
EXE_ACTIVITY.EXE_BOUND_0_PORTS 5408393 1250732
CYCLE_ACTIVITY.STALLS_L1D_MISS 51541788 33067675
CYCLE_ACTIVITY.STALLS_L2_MISS 38696955 43656632
CYCLE_ACTIVITY.STALLS_L3_MISS 25109910 11683860
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 9 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 32007076 10899140


CPU_CLK_UNHALTED 792550372 125907707
INST_RETIRED 1011948963 235299437
MEM_INST_RETIRED.ALL_LOADS 267551837 104171134
MEM_INST_RETIRED.ALL_STORES 103150380 51083626
L1D.REPLACEMENT 10423114 3402492
L2_LINES_IN.ALL 9651731 7426386
IDQ_UOPS_NOT_DELIVERED.CORE 858963211 115591817
UOPS_ISSUED.ANY 1311376517 137273785
INT_MISC.RECOVERY_CYCLES_ANY 45650250 16876635
UOPS_RETIRED.RETIRE_SLOTS 901876205 124104487
CYCLE_ACTIVITY.STALLS_MEM_ANY 256290814 98578985
EXE_ACTIVITY.BOUND_ON_STORES 932158 927654
EXE_ACTIVITY.1_PORTS_UTIL 126475550 19219917
EXE_ACTIVITY.2_PORTS_UTIL 105016389 11676688
EXE_ACTIVITY.EXE_BOUND_0_PORTS 5826222 2315255
CYCLE_ACTIVITY.STALLS_L1D_MISS 140287398 30730027
CYCLE_ACTIVITY.STALLS_L2_MISS 118276604 41715190
CYCLE_ACTIVITY.STALLS_L3_MISS 95121489 21011654
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 56053 139989
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 106044503 42669971


CPU_CLK_UNHALTED 962244446 212927094
INST_RETIRED 1232833648 48172105
MEM_INST_RETIRED.ALL_LOADS 310503295 139646171
MEM_INST_RETIRED.ALL_STORES 127812085 59907503
L1D.REPLACEMENT 12332551 4577720
L2_LINES_IN.ALL 12177156 7744143
IDQ_UOPS_NOT_DELIVERED.CORE 1032433799 253263617
UOPS_ISSUED.ANY 1611250340 217731433
INT_MISC.RECOVERY_CYCLES_ANY 65959678 33892630
UOPS_RETIRED.RETIRE_SLOTS 1095947633 296442586
CYCLE_ACTIVITY.STALLS_MEM_ANY 315917594 134750724
EXE_ACTIVITY.BOUND_ON_STORES 1999647 2045490
EXE_ACTIVITY.1_PORTS_UTIL 154638203 25305197
EXE_ACTIVITY.2_PORTS_UTIL 129941034 15371060
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8520032 8976207
CYCLE_ACTIVITY.STALLS_L1D_MISS 183688377 49151870
CYCLE_ACTIVITY.STALLS_L2_MISS 155192450 79099757
CYCLE_ACTIVITY.STALLS_L3_MISS 122697033 35368294
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 82338 157715
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 145261489 37481902


CPU_CLK_UNHALTED 1160344219 247818011
INST_RETIRED 1533022846 244848988
MEM_INST_RETIRED.ALL_LOADS 386864915 167087207
MEM_INST_RETIRED.ALL_STORES 167940798 79042135
L1D.REPLACEMENT 14803402 5599703
L2_LINES_IN.ALL 13692739 8629801
IDQ_UOPS_NOT_DELIVERED.CORE 1291127505 52737503
UOPS_ISSUED.ANY 2009788495 357672877
INT_MISC.RECOVERY_CYCLES_ANY 79462437 39689231
UOPS_RETIRED.RETIRE_SLOTS 1370203353 237594609
CYCLE_ACTIVITY.STALLS_MEM_ANY 361406382 158242360
EXE_ACTIVITY.BOUND_ON_STORES 2344662 2065484
EXE_ACTIVITY.1_PORTS_UTIL 189270546 31206489
EXE_ACTIVITY.2_PORTS_UTIL 158444693 18768558
EXE_ACTIVITY.EXE_BOUND_0_PORTS 10106779 7294793
CYCLE_ACTIVITY.STALLS_L1D_MISS 195631744 64991533
CYCLE_ACTIVITY.STALLS_L2_MISS 165307054 100160005
CYCLE_ACTIVITY.STALLS_L3_MISS 128315116 48916469
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 83827 140421
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 153050884 51340172


CPU_CLK_UNHALTED 1360399747 279307423
INST_RETIRED 1998828982 186874696
MEM_INST_RETIRED.ALL_LOADS 575748464 151415926
